,NPI_ID,HCP_ID,TARGET,Age,Year_of_Experience,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_6_month,Procedures_radio_last_12_month,Procedures_Biopsy_last_6_month,Promotional_medscape,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,Promotional_medscape_last_12_month,Sex_ M ,Specialty_Oncology,Specialty_Pediatric,Specialty_Uro-oncology,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
174,9921140,HCP_175,0,44,10,548,748,1146,2033,2472,62,86,133,230,40,48,64,76,43,66,241,6,7,12,19,38,True,False,False,True,True,False
175,2415561,HCP_176,0,53,56,1100,1717,3417,6057,8575,127,154,248,301,61,85,111,171,75,95,129,9,15,16,20,24,False,False,False,False,False,True
176,8062979,HCP_177,0,50,60,1100,1286,2243,3459,4562,268,341,363,613,36,47,80,134,258,491,119,6,10,19,31,62,False,False,False,True,False,True
177,8027842,HCP_178,0,90,11,316,355,595,1139,1795,240,446,777,1271,51,68,85,94,133,140,75,8,15,20,30,48,True,False,False,False,True,False
178,7537943,HCP_179,0,28,49,100,193,319,442,655,330,608,1107,1252,66,77,85,158,106,137,191,5,8,15,24,43,True,True,False,False,False,True
179,3441214,HCP_180,0,84,51,635,1231,1453,1907,3427,21,22,43,64,59,114,219,304,76,119,82,7,12,17,31,36,True,False,False,True,False,False
180,5566090,HCP_181,0,36,50,764,836,977,1795,3565,277,530,694,769,61,98,139,263,79,121,94,10,17,32,63,103,True,False,False,False,False,False
181,7598416,HCP_182,0,80,27,1100,1823,2039,2552,3878,86,134,254,270,46,52,69,118,101,112,63,7,13,21,42,57,False,False,False,False,False,True
182,7236802,HCP_183,0,85,38,455,675,960,1909,1987,295,325,342,635,52,56,111,160,101,127,144,5,10,18,19,25,True,False,False,False,False,False
183,9954878,HCP_184,0,72,12,533,630,708,1055,1807,203,215,222,322,58,107,176,195,88,157,125,10,13,24,40,76,False,False,False,False,False,False
184,1826845,HCP_185,0,82,60,1100,1774,3460,6373,8889,237,472,674,1055,26,41,50,63,132,181,117,6,11,19,27,38,False,False,False,False,False,False
185,5925377,HCP_186,0,62,60,1100,1992,2161,3396,5105,58,77,141,160,61,98,169,333,124,171,161,5,8,16,21,28,False,False,False,False,False,True
186,5391578,HCP_187,0,85,58,1100,1133,1945,3213,5169,163,284,446,699,47,61,95,116,96,114,146,10,11,15,23,27,True,False,False,False,True,False
187,4523137,HCP_188,0,42,38,776,1216,2374,3798,6066,136,195,339,588,43,64,86,115,135,144,221,10,11,14,20,36,True,True,False,False,True,False
188,9608026,HCP_189,0,51,56,1059,1582,1815,3255,4494,100,121,167,280,60,98,149,208,57,99,126,10,13,25,40,66,False,False,False,False,False,False
189,3467923,HCP_190,0,33,43,1100,1277,1564,1651,2523,127,191,248,314,48,86,168,309,89,118,168,7,10,11,18,22,False,False,False,True,False,False
190,1403664,HCP_191,0,63,10,235,391,489,550,964,247,359,575,732,33,34,57,95,139,171,167,9,17,23,29,43,True,False,True,False,False,False
191,8486852,HCP_192,0,49,60,763,1460,1925,3071,4838,280,499,805,850,73,133,186,361,104,129,100,7,10,14,26,30,True,False,False,False,False,False
192,7808549,HCP_193,0,32,25,572,731,1451,2538,4766,328,425,816,1454,37,72,80,151,147,151,96,9,13,17,26,36,False,False,True,False,False,False
193,4861634,HCP_194,0,65,10,459,711,1009,1514,2737,17,33,45,53,50,61,89,96,100,169,154,10,19,31,54,74,True,False,False,False,False,True
194,6298809,HCP_195,0,79,24,1069,1135,1714,1819,2496,350,560,694,822,55,90,109,117,78,82,174,9,15,24,45,81,False,False,False,True,False,True
195,7759231,HCP_196,0,38,26,612,897,1421,1520,1592,225,270,347,446,72,89,104,154,149,159,137,5,10,11,18,25,True,False,False,False,True,False
196,2715035,HCP_197,0,77,10,126,140,198,318,539,320,423,687,920,49,84,159,295,176,254,116,5,6,7,9,13,False,False,False,False,False,False
197,3696556,HCP_198,0,72,10,243,246,256,342,345,234,268,510,969,37,53,90,145,129,182,120,10,12,22,24,42,True,False,False,True,True,False
198,2549184,HCP_199,0,72,60,1100,1327,1721,3081,4239,173,317,554,761,46,68,99,116,130,223,96,10,18,22,27,43,False,False,False,False,False,True
199,7211948,HCP_200,0,53,54,1100,2107,2317,3071,5560,37,59,109,132,24,37,42,73,113,170,87,9,17,21,27,33,False,False,False,False,False,False
200,8962799,HCP_201,0,49,36,1064,1069,1643,2648,3607,227,355,672,693,29,43,71,134,72,123,215,9,18,19,20,38,True,False,False,False,False,False
201,3883570,HCP_202,0,57,51,1100,1507,2938,5212,9474,342,664,1053,1265,23,40,73,118,83,134,148,10,14,26,28,45,False,True,False,False,False,True
202,3065916,HCP_203,0,39,45,874,1010,1470,1845,2488,318,565,615,1000,47,52,64,115,202,302,187,6,9,13,19,27,True,False,False,False,False,False
203,4015972,HCP_204,0,91,51,1100,1791,2088,3871,5459,207,381,721,1283,34,46,64,82,100,163,144,9,18,36,37,46,True,False,False,False,False,True
204,9204626,HCP_205,0,58,49,1100,1712,3274,3564,6376,295,417,470,876,63,114,135,180,147,243,71,5,8,10,15,20,False,False,False,False,False,False
205,6784338,HCP_206,0,58,60,1000,1430,2264,3479,4807,134,174,278,314,51,69,91,143,171,326,82,7,14,27,54,102,True,False,False,True,False,True
206,6227540,HCP_207,0,44,10,100,180,275,355,658,98,185,258,508,40,78,147,209,118,170,215,5,9,11,16,31,False,False,False,True,False,False
207,5126059,HCP_208,0,67,46,784,1196,2143,2657,3390,39,50,76,101,38,55,105,116,94,126,139,8,15,29,57,99,False,False,False,False,False,False
208,4661851,HCP_209,0,88,10,477,906,1628,1667,3332,161,303,423,447,71,78,130,159,135,188,167,6,12,17,26,46,True,True,False,False,False,False
209,7220185,HCP_210,0,73,20,1100,1113,1488,2561,4038,313,442,657,862,70,115,183,253,140,279,91,10,14,24,28,43,False,False,False,False,False,False
210,2876752,HCP_211,0,36,42,1100,1341,2124,4094,4270,277,406,577,760,31,61,98,152,115,118,91,8,13,23,43,57,True,False,False,True,False,False
211,8819602,HCP_212,0,41,42,1079,1897,1943,3832,7217,226,374,596,1008,57,85,117,211,71,78,218,9,13,20,40,44,False,False,True,False,True,False
212,8704421,HCP_213,0,60,55,950,1123,2173,3320,3340,297,507,647,771,34,66,115,133,67,98,208,6,9,10,20,32,True,False,False,False,False,False
213,8173394,HCP_214,0,83,17,571,1013,1273,2411,4723,212,391,469,709,45,90,149,212,172,299,150,6,7,12,23,41,True,False,True,False,False,False
214,3339792,HCP_215,0,67,57,925,1822,2991,4709,8251,278,469,683,1347,69,108,199,358,77,136,87,6,11,15,28,29,True,False,False,False,True,False
215,6164061,HCP_216,0,62,10,125,223,297,491,771,52,79,107,110,43,63,96,178,90,111,201,10,14,21,25,42,True,False,False,False,False,False
216,8602321,HCP_217,0,89,24,1100,1476,2328,4369,5384,153,155,298,339,36,53,106,168,115,139,80,10,16,30,37,66,False,False,False,False,False,True
217,3880952,HCP_218,0,30,60,1100,1355,2286,2515,4171,282,300,341,571,26,34,42,63,127,216,151,10,11,17,21,25,True,False,False,False,False,True
218,9214374,HCP_219,0,72,10,500,912,1391,2600,4950,313,484,581,795,24,45,88,150,154,165,142,5,7,10,17,32,False,False,False,False,False,True
219,1323620,HCP_220,0,78,36,898,1292,2249,2744,5485,263,451,460,880,29,35,43,86,101,134,94,9,18,21,30,41,False,False,False,True,False,False
220,6841828,HCP_221,0,91,19,1100,1776,3226,4738,9430,296,351,623,1179,73,122,142,174,214,251,98,5,9,12,15,24,False,False,False,True,False,False
221,8317407,HCP_222,0,80,10,139,176,231,280,524,335,384,474,761,75,92,157,273,70,123,85,6,10,17,18,32,True,False,False,False,True,False
222,7991029,HCP_223,0,32,57,1100,1382,1791,3259,5267,158,260,424,540,67,81,107,132,187,347,126,6,8,11,21,26,False,False,True,False,False,False
223,7666733,HCP_224,0,80,28,528,688,870,1294,2569,221,412,807,1036,42,76,105,205,207,297,130,7,9,11,16,31,True,True,False,False,False,True
224,5849346,HCP_225,0,76,59,1100,1297,2146,3872,4683,82,93,161,311,63,85,170,234,205,405,129,9,15,27,46,91,False,False,False,True,False,True
225,1354427,HCP_226,0,78,20,816,1606,1797,2887,3621,340,416,782,1011,66,121,227,370,184,326,126,7,10,16,22,23,False,False,False,False,False,True
226,2409509,HCP_227,0,38,40,196,364,646,1253,1864,96,155,188,256,40,72,112,224,192,246,112,9,13,15,23,24,False,False,False,True,False,False
227,4759935,HCP_228,0,29,60,1100,1421,2680,3959,7795,129,144,284,302,46,48,75,128,129,209,98,6,9,12,14,26,True,False,True,False,False,False
228,3372012,HCP_229,0,42,49,994,1512,1516,2431,3252,241,328,567,873,41,49,94,172,215,314,164,7,10,17,29,46,False,False,False,False,True,False
229,9960021,HCP_230,0,60,23,457,589,1071,1078,1867,314,361,418,550,67,129,222,280,137,255,155,6,12,17,32,39,False,False,False,False,True,False
230,3067819,HCP_231,0,56,57,1100,1369,2499,3943,4895,15,26,38,60,34,64,124,158,131,185,138,8,15,22,32,54,True,True,False,False,True,False
231,4365307,HCP_232,0,80,57,1003,1805,3062,5406,6987,182,284,308,429,29,53,86,158,132,153,89,6,11,19,27,54,False,False,True,False,False,True
232,9267317,HCP_233,0,61,60,1063,1927,2537,3984,7808,134,262,466,758,48,60,86,163,100,115,168,9,14,21,29,39,True,False,False,True,True,False
233,7273298,HCP_234,0,42,11,409,690,789,832,1094,118,175,291,394,67,97,126,131,128,175,128,6,9,18,35,46,False,False,False,False,False,False
234,3010194,HCP_235,0,42,60,820,848,1124,1363,2465,106,139,149,216,74,100,158,161,97,149,73,8,14,16,21,28,False,False,True,False,True,False
235,1281134,HCP_236,0,89,46,343,610,1064,1794,1810,173,269,347,650,75,108,188,228,163,229,119,7,12,20,28,37,True,False,False,True,False,True
236,6213070,HCP_237,0,70,60,1100,1435,1707,2050,3832,124,221,275,495,65,77,119,205,153,231,231,6,10,20,36,64,True,False,False,False,False,False
237,7854900,HCP_238,0,74,58,1100,1731,2635,4919,7869,246,315,414,451,43,46,69,70,184,308,130,8,10,16,17,20,False,False,False,False,True,False
238,5730763,HCP_239,0,35,56,1100,1786,3023,4861,6178,257,396,743,989,33,62,63,87,97,153,113,7,8,14,15,17,True,False,False,False,False,False
239,1300766,HCP_240,0,88,58,1100,1509,1573,3007,3976,206,306,457,796,26,44,56,61,128,153,211,7,11,12,14,20,False,False,True,False,False,False
240,5510182,HCP_241,0,83,17,389,628,1092,1094,2118,170,314,532,797,36,57,58,66,134,242,117,8,11,14,24,43,True,False,False,False,False,True
241,4790921,HCP_242,0,70,60,1100,2194,2814,5127,5735,246,418,578,835,52,72,138,155,130,248,67,5,6,12,17,18,False,False,False,False,False,False
242,8027947,HCP_243,0,28,17,114,201,263,420,572,266,276,407,599,44,77,118,173,121,123,70,9,13,25,29,48,True,True,False,False,False,False
243,4376645,HCP_244,0,43,30,224,420,665,667,963,158,302,548,927,42,54,84,149,202,310,161,5,10,20,34,67,False,False,False,False,False,False
244,8461800,HCP_245,0,31,10,609,1161,2035,2236,3257,213,291,422,801,34,42,83,123,56,111,142,6,8,13,19,32,True,True,False,False,False,True
245,5656487,HCP_246,0,85,10,811,1014,1078,1702,2076,185,258,264,405,43,51,75,76,52,69,96,9,11,17,26,38,True,True,False,False,False,True
246,7649124,HCP_247,0,58,23,1005,1657,3084,4102,7067,336,453,840,1574,28,54,69,77,97,120,206,8,14,23,32,59,False,False,False,False,False,True
247,6712234,HCP_248,0,89,51,922,1170,1542,2854,4087,98,194,212,261,74,92,172,261,81,96,213,6,9,18,28,36,True,False,False,True,False,False
248,3704859,HCP_249,0,34,46,1100,1184,1793,2167,2931,259,312,428,797,74,99,139,170,107,138,162,5,10,20,32,33,False,False,False,False,False,True
249,1632743,HCP_250,0,73,10,648,972,1239,2156,3120,294,533,1056,1354,28,46,67,77,125,186,106,8,10,20,25,32,True,False,False,False,True,False
250,1759782,HCP_251,0,67,29,974,985,1388,2606,3898,341,605,756,1001,68,122,137,173,86,144,95,7,11,14,20,27,True,False,False,False,False,False
251,1732402,HCP_252,0,67,54,1100,1610,1705,2294,4422,160,304,561,1113,29,35,66,103,84,88,121,5,8,9,14,26,True,False,False,True,False,False
252,8795837,HCP_253,0,75,10,623,1240,1259,2254,3603,302,493,900,915,73,74,99,137,128,213,121,7,13,14,25,46,False,False,False,False,False,True
253,2201343,HCP_254,0,73,10,794,1169,1743,2573,3793,332,616,1093,2004,36,56,101,137,207,344,106,10,15,26,32,39,False,False,False,False,False,False
254,8522656,HCP_255,0,54,56,1100,1621,1844,3683,5296,288,324,514,723,34,60,73,145,75,108,78,7,13,18,26,46,True,False,False,True,False,True
255,6512559,HCP_256,0,68,28,608,994,1347,1473,1684,54,108,122,125,75,146,278,355,188,350,116,6,8,9,10,12,False,False,False,False,False,True
256,6853378,HCP_257,0,28,12,576,876,894,1610,2252,228,442,570,1010,40,63,75,105,141,273,118,9,13,19,35,63,False,False,False,False,False,True
257,9532255,HCP_258,0,72,22,881,1502,2321,2696,5388,142,175,246,447,42,57,95,100,87,129,184,6,9,13,21,37,False,True,False,False,False,True
258,2025253,HCP_259,0,37,50,1100,1780,2722,4944,6757,206,381,666,1066,37,71,111,200,56,66,115,5,10,20,23,40,False,False,False,False,True,False
259,1948708,HCP_260,0,81,60,1100,1341,2225,3469,5919,199,367,480,584,47,92,133,216,103,176,136,8,9,15,26,31,True,False,False,False,False,True
260,8378241,HCP_261,0,78,45,962,1798,2776,5469,8611,32,42,66,80,54,74,128,242,91,102,69,5,10,20,31,32,False,False,False,True,False,True
261,9070598,HCP_262,0,89,10,381,712,1044,1186,2130,289,321,473,923,49,54,104,193,72,136,172,5,9,13,19,30,False,False,False,False,False,True
262,7652721,HCP_263,0,79,13,289,344,581,1002,1208,122,125,205,212,32,43,82,107,149,226,210,7,10,11,12,18,False,False,True,False,False,True
263,8541604,HCP_264,0,57,51,1100,1226,1417,2441,3016,31,36,65,127,54,81,121,157,185,190,149,6,8,12,14,26,False,False,False,False,False,True
264,1282341,HCP_265,0,92,52,1100,1986,3246,4826,6911,345,670,1171,2196,71,118,212,312,72,116,117,5,9,15,21,29,True,False,False,False,False,False
265,4486406,HCP_266,0,46,21,1100,1709,2505,4905,7037,94,112,140,157,24,28,44,53,171,250,206,10,11,18,29,36,False,False,False,True,False,True
266,3666345,HCP_267,0,87,47,1045,1512,2567,2930,5122,130,228,267,282,27,46,92,157,265,525,253,5,6,8,9,16,False,False,False,True,False,False
267,4820381,HCP_268,0,83,37,508,808,1547,2622,4510,233,413,578,907,31,42,66,86,163,304,103,5,9,15,26,46,True,False,False,True,False,True
268,1947150,HCP_269,0,84,10,261,435,803,1226,1513,265,271,454,458,61,122,123,198,212,364,68,7,13,20,40,75,True,False,False,False,False,False
269,2183751,HCP_270,0,49,22,536,1038,2042,2194,3556,39,48,92,156,66,113,176,250,167,295,119,8,11,17,26,47,True,False,False,False,False,False
270,7209487,HCP_271,0,74,43,1073,1779,2254,2746,5372,138,191,246,281,30,47,87,90,249,266,139,9,15,27,35,50,True,True,False,False,False,False
271,7014792,HCP_272,0,71,28,716,876,1604,1875,2594,224,243,263,488,70,124,235,370,182,225,129,6,9,16,27,33,True,False,False,False,False,False
272,4091853,HCP_273,0,81,42,514,963,1726,2272,2773,214,306,397,675,41,77,111,123,140,263,181,7,12,16,26,50,False,False,False,False,False,True
273,3233499,HCP_274,0,30,60,851,1473,2336,3757,4327,64,79,138,141,69,82,131,242,92,179,137,7,11,17,32,40,False,False,False,False,True,False
274,4767514,HCP_275,0,31,56,1090,1413,2523,3019,4297,215,241,473,786,64,109,168,310,213,397,148,5,6,12,13,17,False,False,True,False,False,False
275,6153919,HCP_276,0,91,10,478,653,1188,2295,2698,85,138,174,250,27,32,49,84,107,154,133,9,10,16,24,46,True,False,True,False,False,False
276,4389944,HCP_277,0,68,46,827,1630,2153,2468,3951,62,97,159,280,37,39,48,84,136,228,100,6,12,18,27,43,True,False,True,False,False,True
277,9386431,HCP_278,0,39,11,100,142,149,238,359,296,324,576,617,66,106,122,134,128,133,95,5,6,11,20,25,True,True,False,False,False,False
278,6765072,HCP_279,0,87,16,364,443,561,857,904,98,179,203,315,64,87,151,270,107,209,149,9,17,20,32,41,False,True,False,False,False,False
279,9585225,HCP_280,0,44,10,565,747,1475,2682,4974,226,278,304,573,54,100,102,130,74,79,160,5,8,16,28,55,True,False,False,False,False,True
280,3768302,HCP_281,0,58,45,824,1160,1712,2949,5292,93,152,204,317,66,87,135,184,170,292,146,5,10,17,32,48,True,False,False,False,False,False
281,9489958,HCP_282,0,47,58,1100,2041,2858,4742,9256,140,253,314,403,73,108,123,238,250,268,106,8,12,22,31,38,False,False,True,False,False,False
282,4960628,HCP_283,0,55,10,542,865,1365,2215,3893,198,305,469,739,37,65,94,178,57,70,219,10,17,26,46,56,True,False,False,False,False,False
283,3530402,HCP_284,0,91,54,1100,1278,1764,2854,5389,151,230,245,443,30,49,92,146,198,249,165,10,13,26,49,75,False,True,False,False,False,False
284,8330551,HCP_285,0,64,43,1100,1311,2347,3793,5752,321,436,831,1410,30,37,53,58,120,163,142,10,19,27,45,79,True,False,False,False,False,True
285,8850099,HCP_286,0,70,11,289,359,602,1002,1152,207,245,454,778,72,106,131,210,100,130,137,5,9,17,20,34,True,False,False,False,False,False
286,6975751,HCP_287,0,77,60,1100,1460,2814,4464,5661,289,422,495,786,52,53,96,141,213,361,218,5,7,13,20,24,True,True,False,False,False,False
287,6964542,HCP_288,0,51,52,1028,1799,3308,5918,7517,272,310,606,1035,61,81,134,193,227,331,116,10,20,23,31,39,True,False,False,False,True,False
288,3671425,HCP_289,0,46,57,1100,1934,3215,5886,11282,10,15,20,28,56,90,164,205,106,208,56,6,10,12,17,29,False,False,False,False,True,False
289,8988852,HCP_290,0,33,49,1100,1180,1554,2741,3985,70,94,166,271,40,50,81,116,130,243,55,8,9,17,28,31,False,True,False,False,False,False
290,4253124,HCP_291,0,41,41,1100,2084,2987,4682,8608,95,114,152,207,75,121,195,329,87,152,118,9,16,32,52,80,True,False,True,False,False,False
291,6550454,HCP_292,0,74,10,301,338,476,752,1207,297,412,799,937,46,49,63,74,191,367,207,8,10,17,25,48,True,False,False,False,False,False
292,5458580,HCP_293,0,44,60,1043,1112,1715,2818,4415,344,445,617,1125,40,49,84,97,119,181,97,7,11,17,21,35,True,False,True,False,False,False
293,9675558,HCP_294,0,43,10,1100,1662,2447,3028,3796,134,157,238,398,48,52,95,144,94,170,232,8,16,27,39,41,True,False,False,True,False,True
294,3104558,HCP_295,0,29,14,327,359,676,754,1057,227,316,486,718,67,98,185,330,166,325,168,8,9,11,17,22,True,True,False,False,False,False
295,6404011,HCP_296,0,88,10,100,139,220,224,263,210,397,573,730,73,74,97,168,114,206,50,6,12,19,24,47,True,False,False,False,False,True
296,4371663,HCP_297,0,79,42,1100,1865,2952,3978,7042,240,470,920,1717,38,50,75,141,219,368,53,6,10,20,30,52,False,True,False,False,True,False
297,4371894,HCP_298,0,62,41,1100,1287,2165,4182,4562,154,232,397,669,58,72,93,157,189,322,224,6,10,11,16,17,False,False,False,False,False,False
298,4789902,HCP_299,0,58,40,940,1377,2603,4294,6610,318,407,699,1100,73,110,192,276,91,111,141,6,10,14,26,46,True,False,False,False,False,True
299,2622594,HCP_300,0,52,13,460,766,1454,2323,3614,114,195,339,571,32,51,94,169,112,200,86,9,17,33,64,95,True,True,False,False,False,True
300,4568578,HCP_301,0,78,38,1100,1336,2153,3409,3648,318,398,779,960,29,34,58,100,130,204,240,6,8,13,16,26,False,False,False,False,False,False
301,5879051,HCP_302,0,39,47,1100,1329,1918,3073,5415,196,372,683,1196,35,66,115,128,114,169,102,9,16,25,42,49,False,False,False,False,True,False
302,1514948,HCP_303,0,75,19,143,229,334,431,846,241,481,835,1565,61,67,103,177,94,131,111,6,10,12,13,23,False,False,False,False,False,False
303,5899570,HCP_304,0,90,44,1100,2103,2211,2457,4025,97,178,259,408,25,42,68,101,229,398,81,5,9,17,23,36,False,False,False,False,False,False
304,5784723,HCP_305,0,56,52,856,1100,1193,1792,3257,150,261,506,992,29,39,77,92,122,170,98,8,11,19,20,23,True,True,False,False,True,False
305,9107669,HCP_306,0,88,10,291,544,1019,1510,1720,193,302,334,391,64,110,196,336,126,205,104,10,13,18,29,55,True,False,True,False,False,False
306,8762672,HCP_307,0,64,10,244,275,461,486,619,257,416,773,955,54,92,170,315,119,143,213,9,13,25,44,70,True,False,False,False,False,True
307,5653935,HCP_308,0,54,38,1100,1682,3324,5130,5762,208,255,414,475,55,60,73,137,241,399,152,9,13,18,28,31,False,False,True,False,False,False
308,7181938,HCP_309,0,67,58,476,940,1614,1911,2797,187,235,318,351,71,77,113,120,211,357,91,5,8,9,13,19,False,False,False,False,False,True
309,5564100,HCP_310,0,37,33,1038,1136,1870,2136,3705,77,130,215,297,74,122,203,263,94,179,60,10,17,30,46,72,True,False,False,True,False,False
310,1869430,HCP_311,0,69,60,1100,1335,2643,4269,4284,45,76,145,200,24,35,60,90,141,199,146,8,11,22,42,50,False,False,False,True,False,False
311,2943481,HCP_312,0,32,45,1019,1645,2882,5024,8848,19,38,68,84,58,75,106,200,123,177,197,6,12,17,24,37,False,False,False,False,True,False
312,7718793,HCP_313,0,41,47,841,1061,1679,2739,5362,348,398,486,887,42,45,59,60,191,352,72,9,12,22,42,68,False,True,False,False,False,False
313,8821339,HCP_314,0,80,46,1023,1872,3303,6328,11690,294,583,938,1551,42,48,76,93,109,147,133,8,15,30,47,72,False,False,True,False,False,True
314,9392161,HCP_315,0,40,46,427,777,1441,1538,3023,316,391,619,1133,68,77,133,199,111,186,104,5,8,11,13,20,False,True,False,False,False,False
315,9855857,HCP_316,0,40,10,948,1317,2609,4542,5680,325,559,930,1206,70,81,128,187,139,153,136,7,11,21,39,67,True,True,False,False,False,False
316,2098522,HCP_317,0,44,38,517,872,1282,1734,2851,18,24,28,45,66,127,172,192,118,201,196,9,11,19,26,37,False,False,False,False,False,True
